BusinessName,Geom,count,lng,lat
Martin Glotman Engineering Ltd,"{""type"": ""Point"", ""coordinates"": [-123.142353680743, 49.2673580717202]}",23,-123.142353680743, 49.2673580717202
(Paul Goldman),"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",23,-123.11723844762, 49.2875182283394
Bob C Starkell Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122816935146, 49.2865812989245]}",23,-123.122816935146, 49.2865812989245
J Stephen Cheng Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122008869142, 49.2845352944803]}",23,-123.122008869142, 49.2845352944803
The Fraser Institute,"{""type"": ""Point"", ""coordinates"": [-123.144998637116, 49.2700275085336]}",23,-123.144998637116, 49.2700275085336
Richard Salter Interiors Ltd,"{""type"": ""Point"", ""coordinates"": [-123.127436522508, 49.2653976851454]}",23,-123.127436522508, 49.2653976851454
Bancorp Financial Services Inc,"{""type"": ""Point"", ""coordinates"": [-123.123088082239, 49.2852353147163]}",23,-123.123088082239, 49.2852353147163
Mckeen & Wilson Ltd,"{""type"": ""Point"", ""coordinates"": [-123.116060633524, 49.2872235032218]}",23,-123.116060633524, 49.2872235032218
(Mike Mangan),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",23,-123.124913915747, 49.2800408534638
John S C Mao Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.134718376304, 49.2632133038741]}",23,-123.134718376304, 49.2632133038741
Robert Allan Ltd,"{""type"": ""Point"", ""coordinates"": [-123.141919943237, 49.2699627516291]}",23,-123.141919943237, 49.2699627516291
Bryan G Baynham (Bryan Baynham),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",23,-123.117897724969, 49.2818316993831
Vincent M E Connors Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.129591896776, 49.2797042382855]}",23,-123.129591896776, 49.2797042382855
Thomas R Berger (Thomas Berger),"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",23,-123.11723844762, 49.2875182283394
Midas Management Inc,"{""type"": ""Point"", ""coordinates"": [-123.115919426108, 49.2862337084847]}",23,-123.115919426108, 49.2862337084847
(Heather Manning),"{""type"": ""Point"", ""coordinates"": [-123.115674192051, 49.2326914877018]}",23,-123.115674192051, 49.2326914877018
Pheidias Project Management Corp,"{""type"": ""Point"", ""coordinates"": [-123.125263375086, 49.2866402537813]}",23,-123.125263375086, 49.2866402537813
Guinness Business Centre Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}",23,-123.118192793095, 49.2877342016388
Sweat Co Studios Ltd,"{""type"": ""Point"", ""coordinates"": [-123.116514023228, 49.2806285944676]}",23,-123.116514023228, 49.2806285944676
(James Lin),"{""type"": ""Point"", ""coordinates"": [-123.134389270803, 49.2639952807041]}",23,-123.134389270803, 49.2639952807041
Westland Insurance Group Ltd,"{""type"": ""Point"", ""coordinates"": [-123.210015996442, 49.2635521359854]}",23,-123.210015996442, 49.2635521359854
Synex International Inc,"{""type"": ""Point"", ""coordinates"": [-123.129658996552, 49.2887312347577]}",23,-123.129658996552, 49.2887312347577
Westland Insurance Group Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",23,-123.118959746657, 49.2865570713147
(Jasper Bomhof),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",23,-123.124913915747, 49.2800408534638
Victor P Harwardt (Victor Harwardt),"{""type"": ""Point"", ""coordinates"": [-123.124659583362, 49.2871428552231]}",23,-123.124659583362, 49.2871428552231
Kikuchi Insurance Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.130857648599, 49.2657328904158]}",23,-123.130857648599, 49.2657328904158
Regal Imports Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118854822642, 49.2320652387003]}",23,-123.118854822642, 49.2320652387003
Kemp Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.067627057734, 49.2528146669404]}",23,-123.067627057734, 49.2528146669404
Callow Insurance Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.122835857511, 49.2803098063228]}",23,-123.122835857511, 49.2803098063228
(John Smith),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",23,-123.119804845719, 49.2843168050669
Tracy B Good (Tracy Good),"{""type"": ""Point"", ""coordinates"": [-123.210568858982, 49.2643013214295]}",23,-123.210568858982, 49.2643013214295
Kalico Developments Ltd,"{""type"": ""Point"", ""coordinates"": [-123.156321786195, 49.2684346082645]}",23,-123.156321786195, 49.2684346082645
Popular Lifestyle & Entertainment Magazine Ltd,"{""type"": ""Point"", ""coordinates"": [-123.114678586853, 49.2563565720627]}",23,-123.114678586853, 49.2563565720627
Buntain Insurance Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.140260520016, 49.263299881263]}",23,-123.140260520016, 49.263299881263
K M Paquette & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",23,-123.122490354875, 49.2848518559734
Hybridge Investment Management Inc,"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}",23,-123.121942956538, 49.2854191488256
Paul A Bowes Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.124659583362, 49.2871428552231]}",23,-123.124659583362, 49.2871428552231
(Bradford Garside),"{""type"": ""Point"", ""coordinates"": [-123.11758014442, 49.2860516234368]}",23,-123.11758014442, 49.2860516234368
(Andrew Sandilands),"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",23,-123.119720092905, 49.2876127777596
Paul Leung Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.118854822642, 49.2320652387003]}",23,-123.118854822642, 49.2320652387003
Melvin W Beaton Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.133618556976, 49.2039954491368]}",22,-123.133618556976, 49.2039954491368
Burke Dos Remedios Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.120915798954, 49.2865514070226]}",22,-123.120915798954, 49.2865514070226
Ash Katey Ltd,"{""type"": ""Point"", ""coordinates"": [-123.110606644321, 49.2636039273644]}",22,-123.110606644321, 49.2636039273644
(Joe Coutts),"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",22,-123.118959746657, 49.2865570713147
GNK Insurance Services Inc,"{""type"": ""Point"", ""coordinates"": [-123.177292434014, 49.2644885226001]}",22,-123.177292434014, 49.2644885226001
Mark Whitehead Architect Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",22,-123.118959746657, 49.2865570713147
Murray A Braaten Personal Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}",22,-123.121942956538, 49.2854191488256
James D Fraser (James Fraser),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",22,-123.119804845719, 49.2843168050669
(Gayle Hunter),"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",22,-123.11972958074, 49.2861303368945
Arthur M Grant Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122279791872, 49.2806751596638]}",22,-123.122279791872, 49.2806751596638
Gary W Dunn (Gary Dunn),"{""type"": ""Point"", ""coordinates"": [-123.14273606737, 49.2639448103453]}",22,-123.14273606737, 49.2639448103453
Arnold Nemetz & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.150705102622, 49.2683536568719]}",22,-123.150705102622, 49.2683536568719
Summerchase Enterprises Ltd,"{""type"": ""Point"", ""coordinates"": [-123.125682236504, 49.2861554000034]}",22,-123.125682236504, 49.2861554000034
Aspac Developments Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}",22,-123.118192793095, 49.2877342016388
Warrington Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.122008869142, 49.2845352944803]}",22,-123.122008869142, 49.2845352944803
TTA Technology Training Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.115277310954, 49.283419005557]}",22,-123.115277310954, 49.283419005557
Kenneth Cristall Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",22,-123.124913915747, 49.2800408534638
Henderson Development (Canada) Ltd,"{""type"": ""Point"", ""coordinates"": [-123.120233076106, 49.2871001771379]}",22,-123.120233076106, 49.2871001771379
APR Chemicals (Canada) Inc,"{""type"": ""Point"", ""coordinates"": [-123.122008869142, 49.2845352944803]}",22,-123.122008869142, 49.2845352944803
KC Technology Inc,"{""type"": ""Point"", ""coordinates"": [-123.052704594897, 49.2397815023997]}",22,-123.052704594897, 49.2397815023997
Building Insight Technologies Inc,"{""type"": ""Point"", ""coordinates"": [-123.185107830935, 49.2688408027445]}",22,-123.185107830935, 49.2688408027445
(Fred Ngan),"{""type"": ""Point"", ""coordinates"": [-123.156006486976, 49.2342611476]}",22,-123.156006486976, 49.2342611476
Quoin Project & Cost Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.114872312887, 49.2868395624371]}",22,-123.114872312887, 49.2868395624371
Marjoris Investments Ltd,"{""type"": ""Point"", ""coordinates"": [-123.124659583362, 49.2871428552231]}",22,-123.124659583362, 49.2871428552231
Atlas Capital Corp,"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",22,-123.119500778402, 49.2822434350563
Dawson Geological Consultants Ltd,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",22,-123.11799800626, 49.2842309792976
(Richard Ritson),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",22,-123.124913915747, 49.2800408534638
Brygid Technologies Corp,"{""type"": ""Point"", ""coordinates"": [-123.122835857511, 49.2803098063228]}",22,-123.122835857511, 49.2803098063228
Kenneth N Burnett (Kenneth Burnett),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",22,-123.121573032359, 49.2811614292308
Paul D Lailey (Paul Lailey),"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",22,-123.119358394194, 49.2850670237956
William Choo Holdings Inc,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",22,-123.11799800626, 49.2842309792976
Ledgir House Ltd,"{""type"": ""Point"", ""coordinates"": [-123.138969787586, 49.2638982459797]}",22,-123.138969787586, 49.2638982459797
Consolidated Firstfund Capital Corp,"{""type"": ""Point"", ""coordinates"": [-123.114872312887, 49.2868395624371]}",22,-123.114872312887, 49.2868395624371
Group 5 Design Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118192793095, 49.2877342016388]}",22,-123.118192793095, 49.2877342016388
Vancouver Regional Construction Association,"{""type"": ""Point"", ""coordinates"": [-123.025401062895, 49.2661600321006]}",22,-123.025401062895, 49.2661600321006
(Peter Oreck),"{""type"": ""Point"", ""coordinates"": [-123.134389270803, 49.2639952807041]}",22,-123.134389270803, 49.2639952807041
Courtney Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.121522823224, 49.2870270555211]}",22,-123.121522823224, 49.2870270555211
Rand & Fowler Insurance Ltd,"{""type"": ""Point"", ""coordinates"": [-123.128799223289, 49.2270198871209]}",22,-123.128799223289, 49.2270198871209
Rolf N Kaplun (Rolf Kaplun),"{""type"": ""Point"", ""coordinates"": [-123.119358394194, 49.2850670237956]}",22,-123.119358394194, 49.2850670237956
Joseph B Rotstein (Joseph Rotstein),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",22,-123.124913915747, 49.2800408534638
Canadian Imperial Bank Of Commerce,"{""type"": ""Point"", ""coordinates"": [-123.131555511036, 49.2768286157044]}",22,-123.131555511036, 49.2768286157044
Peterson Investment Group Inc,"{""type"": ""Point"", ""coordinates"": [-123.125682236504, 49.2861554000034]}",22,-123.125682236504, 49.2861554000034
(Teresa Zahorodna),"{""type"": ""Point"", ""coordinates"": [-123.126104236733, 49.2638663729166]}",22,-123.126104236733, 49.2638663729166
Yee Insurance Services Ltd,"{""type"": ""Point"", ""coordinates"": [-123.101748807393, 49.2570695356725]}",22,-123.101748807393, 49.2570695356725
Entree Canada Destinations Inc,"{""type"": ""Point"", ""coordinates"": [-123.106005896093, 49.2840832173454]}",22,-123.106005896093, 49.2840832173454
Butterfield Development Consultants Ltd,"{""type"": ""Point"", ""coordinates"": [-123.114872312887, 49.2868395624371]}",22,-123.114872312887, 49.2868395624371
Sovereign General Insurance Company,"{""type"": ""Point"", ""coordinates"": [-123.119720092905, 49.2876127777596]}",22,-123.119720092905, 49.2876127777596
MCM Interiors Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",22,-123.118959746657, 49.2865570713147
Fairchild Property Group Ltd,"{""type"": ""Point"", ""coordinates"": [-123.114678586853, 49.2563565720627]}",22,-123.114678586853, 49.2563565720627
R Glen Sherman (R Sherman),"{""type"": ""Point"", ""coordinates"": [-123.125101986414, 49.2788051707318]}",22,-123.125101986414, 49.2788051707318
CIBC World Markets Inc,"{""type"": ""Point"", ""coordinates"": [-123.120915798954, 49.2865514070226]}",22,-123.120915798954, 49.2865514070226
D Manning Limited,"{""type"": ""Point"", ""coordinates"": [-123.11799800626, 49.2842309792976]}",22,-123.11799800626, 49.2842309792976
Teligence (Canada) Ltd,"{""type"": ""Point"", ""coordinates"": [-123.125083925304, 49.2795355901094]}",22,-123.125083925304, 49.2795355901094
Dynasty Mergers & Acquisitions Consultants Inc,"{""type"": ""Point"", ""coordinates"": [-123.118872275499, 49.2873631465545]}",22,-123.118872275499, 49.2873631465545
Rolex Travel & Tours Ltd,"{""type"": ""Point"", ""coordinates"": [-123.100734216823, 49.247871225873]}",22,-123.100734216823, 49.247871225873
I T D Holdings Inc,"{""type"": ""Point"", ""coordinates"": [-123.130300416539, 49.2899484858578]}",22,-123.130300416539, 49.2899484858578
(Tim McCafferty),"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}",22,-123.116383207944, 49.2843253122431
Development Consulting Group Ltd,"{""type"": ""Point"", ""coordinates"": [-123.128917131272, 49.2898043156626]}",22,-123.128917131272, 49.2898043156626
Hay Management Consultants Limited,"{""type"": ""Point"", ""coordinates"": [-123.122081850721, 49.2876129603256]}",22,-123.122081850721, 49.2876129603256
(Howard Mickelson),"{""type"": ""Point"", ""coordinates"": [-123.122189505874, 49.2858641494082]}",22,-123.122189505874, 49.2858641494082
T L Robertson (T Robertson),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",22,-123.117897724969, 49.2818316993831
Cypress Capital Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}",22,-123.121942956538, 49.2854191488256
Robert G Kuhn (Robert Kuhn),"{""type"": ""Point"", ""coordinates"": [-123.122279791872, 49.2806751596638]}",22,-123.122279791872, 49.2806751596638
Enchanting Int'l Properties Consulting Ltd,"{""type"": ""Point"", ""coordinates"": [-123.116719099403, 49.2850756206766]}",22,-123.116719099403, 49.2850756206766
Daljit Singh Virk (Daljit Virk),"{""type"": ""Point"", ""coordinates"": [-123.082533868649, 49.2673575932868]}",22,-123.082533868649, 49.2673575932868
(Ori Kowarsky),"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",22,-123.124913915747, 49.2800408534638
Sierra Systems Consultants Inc,"{""type"": ""Point"", ""coordinates"": [-123.121489745088, 49.2886921320177]}",22,-123.121489745088, 49.2886921320177
Hildebrand Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",22,-123.117897724969, 49.2818316993831
Canada Concord Enterprises Corp,"{""type"": ""Point"", ""coordinates"": [-123.12530306591, 49.2824259356852]}",22,-123.12530306591, 49.2824259356852
(Lina Giustra),"{""type"": ""Point"", ""coordinates"": [-123.116281926936, 49.2816138093639]}",22,-123.116281926936, 49.2816138093639
B L Ling Architect Inc,"{""type"": ""Point"", ""coordinates"": [-123.146664924482, 49.2056001142086]}",22,-123.146664924482, 49.2056001142086
Alison L Murray (Alison Murray),"{""type"": ""Point"", ""coordinates"": [-123.121151818312, 49.2748587482109]}",22,-123.121151818312, 49.2748587482109
Jeffrey S Thomas (Jeffrey Thomas),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",22,-123.114160847462, 49.2872691122216
Christopher P Bozyk (Christopher Bozyk),"{""type"": ""Point"", ""coordinates"": [-123.091517847618, 49.2844371198102]}",22,-123.091517847618, 49.2844371198102
(Andrew) Lindsay Stewart John C Hallett & D Conlin,"{""type"": ""Point"", ""coordinates"": [-123.170387043689, 49.2638356235544]}",22,-123.170387043689, 49.2638356235544
(Allan Donovan),"{""type"": ""Point"", ""coordinates"": [-123.105822648192, 49.2840522620054]}",22,-123.105822648192, 49.2840522620054
David Herman & Son Ltd,"{""type"": ""Point"", ""coordinates"": [-123.139472764138, 49.2659523337668]}",22,-123.139472764138, 49.2659523337668
Stein K Gudmundseth (Stein Gudmundseth),"{""type"": ""Point"", ""coordinates"": [-123.122189505874, 49.2858641494082]}",22,-123.122189505874, 49.2858641494082
Methanex Corporation,"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",22,-123.114160847462, 49.2872691122216
Jardine Lloyd Thompson Canada Inc,"{""type"": ""Point"", ""coordinates"": [-123.123371126996, 49.2863162415518]}",22,-123.123371126996, 49.2863162415518
Shamrock Realty Ltd,"{""type"": ""Point"", ""coordinates"": [-123.100134956534, 49.2807983154256]}",22,-123.100134956534, 49.2807983154256
Earl Zimmer Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122115694066, 49.2868896949297]}",22,-123.122115694066, 49.2868896949297
Shafik Bhalloo Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.118959746657, 49.2865570713147]}",22,-123.118959746657, 49.2865570713147
Doug K Harrison (Doug Harrison),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",22,-123.122490354875, 49.2848518559734
(Dean O'Leary),"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",22,-123.119500778402, 49.2822434350563
Elizabeth (Lisa) Vogt (Elizabeth Vogt),"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}",22,-123.116383207944, 49.2843253122431
(Bruce Laughton),"{""type"": ""Point"", ""coordinates"": [-123.123088082239, 49.2852353147163]}",22,-123.123088082239, 49.2852353147163
Heritage Office Furnishings Ltd,"{""type"": ""Point"", ""coordinates"": [-123.143828338561, 49.2057485594708]}",22,-123.143828338561, 49.2057485594708
William G Macleod (William Macleod),"{""type"": ""Point"", ""coordinates"": [-123.121818219523, 49.2829892070213]}",22,-123.121818219523, 49.2829892070213
(Lisa Peters),"{""type"": ""Point"", ""coordinates"": [-123.119804845719, 49.2843168050669]}",22,-123.119804845719, 49.2843168050669
David J Jennings (David Jennings),"{""type"": ""Point"", ""coordinates"": [-123.121942956538, 49.2854191488256]}",22,-123.121942956538, 49.2854191488256
Barbara J Norell (Barbara Norell),"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",22,-123.117897724969, 49.2818316993831
Devon B Carbol (Devon Carbol),"{""type"": ""Point"", ""coordinates"": [-123.122115694066, 49.2868896949297]}",22,-123.122115694066, 49.2868896949297
Vocational Pacific Ltd,"{""type"": ""Point"", ""coordinates"": [-123.170387043689, 49.2638356235544]}",22,-123.170387043689, 49.2638356235544
Shaw Cablesystems Company,"{""type"": ""Point"", ""coordinates"": [-123.080328597596, 49.265664487708]}",21,-123.080328597596, 49.265664487708
KRG Insurance Brokers (Western) Inc,"{""type"": ""Point"", ""coordinates"": [-123.146848552234, 49.2640269461949]}",21,-123.146848552234, 49.2640269461949
Grosvenor Canada Limited,"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",21,-123.122490354875, 49.2848518559734
Karen R Dickson (Karen Dickson),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Terrance A Kowalchuk (Terrance Kowalchuk),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Alison H Narod (Alison Narod),"{""type"": ""Point"", ""coordinates"": [-123.119500778402, 49.2822434350563]}",21,-123.119500778402, 49.2822434350563
Dana H Prince Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.123371126996, 49.2863162415518]}",21,-123.123371126996, 49.2863162415518
Coast Mountain Geological Ltd,"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",21,-123.117897724969, 49.2818316993831
William K Mcnaughton (William Mcnaughton),"{""type"": ""Point"", ""coordinates"": [-123.114160847462, 49.2872691122216]}",21,-123.114160847462, 49.2872691122216
Peter J McArthur (Peter McArthur),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Richard J Balfour (Richard Balfour),"{""type"": ""Point"", ""coordinates"": [-123.116383207944, 49.2843253122431]}",21,-123.116383207944, 49.2843253122431
Pacific Business Centre Inc,"{""type"": ""Point"", ""coordinates"": [-123.117751286267, 49.2834005265727]}",21,-123.117751286267, 49.2834005265727
Lynn I Ramsay (Lynn Ramsay),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Heather E Maconachie (Heather Maconachie),"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",21,-123.11972958074, 49.2861303368945
Eva C Un (Eva Un),"{""type"": ""Point"", ""coordinates"": [-123.118596122757, 49.2635657969344]}",21,-123.118596122757, 49.2635657969344
International Cellars Inc,"{""type"": ""Point"", ""coordinates"": [-123.120702300081, 49.2751484139772]}",21,-123.120702300081, 49.2751484139772
(Leon Yue),"{""type"": ""Point"", ""coordinates"": [-123.100134956534, 49.2807983154256]}",21,-123.100134956534, 49.2807983154256
Canadian Pacific Railway Company,"{""type"": ""Point"", ""coordinates"": [-123.112189281814, 49.2866321702408]}",21,-123.112189281814, 49.2866321702408
Douglas W Lahay (Douglas Lahay),"{""type"": ""Point"", ""coordinates"": [-123.119650025722, 49.2836841369494]}",21,-123.119650025722, 49.2836841369494
Oceanic Business Centre Inc,"{""type"": ""Point"", ""coordinates"": [-123.118872275499, 49.2873631465545]}",21,-123.118872275499, 49.2873631465545
Rand Explorations Ltd,"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",21,-123.117897724969, 49.2818316993831
Grand Yachts Inc,"{""type"": ""Point"", ""coordinates"": [-123.126360676498, 49.2918208058966]}",21,-123.126360676498, 49.2918208058966
Aldrich Pears Associates Limited,"{""type"": ""Point"", ""coordinates"": [-123.128917131272, 49.2898043156626]}",21,-123.128917131272, 49.2898043156626
D&J Industrial Co Ltd,"{""type"": ""Point"", ""coordinates"": [-123.152946673831, 49.2348134549274]}",21,-123.152946673831, 49.2348134549274
Anson Insurance Agencies Inc,"{""type"": ""Point"", ""coordinates"": [-123.114725729151, 49.2551313944696]}",21,-123.114725729151, 49.2551313944696
Holness Law Group Professional Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.124913915747, 49.2800408534638]}",21,-123.124913915747, 49.2800408534638
Rural Stores Ltd,"{""type"": ""Point"", ""coordinates"": [-123.117897724969, 49.2818316993831]}",21,-123.117897724969, 49.2818316993831
Paul Fast,"{""type"": ""Point"", ""coordinates"": [-123.142488092418, 49.2703483781361]}",21,-123.142488092418, 49.2703483781361
London Mah & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.146848552234, 49.2640269461949]}",21,-123.146848552234, 49.2640269461949
Shaw Sabey & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118872275499, 49.2873631465545]}",21,-123.118872275499, 49.2873631465545
J D Nelson & Associates Ltd,"{""type"": ""Point"", ""coordinates"": [-123.118872275499, 49.2873631465545]}",21,-123.118872275499, 49.2873631465545
Bonnie T Lepin Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.112189281814, 49.2866321702408]}",21,-123.112189281814, 49.2866321702408
Norman M Cameron Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.125682236504, 49.2861554000034]}",21,-123.125682236504, 49.2861554000034
(Oleh Ilnyckyi),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Aero Geometrics Ltd,"{""type"": ""Point"", ""coordinates"": [-123.114872312887, 49.2868395624371]}",21,-123.114872312887, 49.2868395624371
Darrell W Roberts (Darrell Roberts),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Martec Recycling Corporation,"{""type"": ""Point"", ""coordinates"": [-123.119617816817, 49.2868820081552]}",21,-123.119617816817, 49.2868820081552
All Sport Insurance Marketing Ltd,"{""type"": ""Point"", ""coordinates"": [-123.135233245256, 49.2640128170989]}",21,-123.135233245256, 49.2640128170989
Pacific Booker Minerals Inc,"{""type"": ""Point"", ""coordinates"": [-123.125682236504, 49.2861554000034]}",21,-123.125682236504, 49.2861554000034
F D G Management Ltd,"{""type"": ""Point"", ""coordinates"": [-123.107053539311, 49.2842261563054]}",21,-123.107053539311, 49.2842261563054
J K Commodities Ltd,"{""type"": ""Point"", ""coordinates"": [-123.11723844762, 49.2875182283394]}",21,-123.11723844762, 49.2875182283394
Park Georgia Insurance Agencies Ltd,"{""type"": ""Point"", ""coordinates"": [-123.100576329378, 49.2801441624602]}",21,-123.100576329378, 49.2801441624602
F Adams & Associates Insurance Service Ltd,"{""type"": ""Point"", ""coordinates"": [-123.040183228366, 49.2190880619162]}",21,-123.040183228366, 49.2190880619162
(Paul Smith),"{""type"": ""Point"", ""coordinates"": [-123.139192930852, 49.2632622680575]}",21,-123.139192930852, 49.2632622680575
England Securities Ltd,"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",21,-123.122490354875, 49.2848518559734
Allan J Coombe (Allan Coombe),"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",21,-123.122490354875, 49.2848518559734
Burrard E C G Services Ltd,"{""type"": ""Point"", ""coordinates"": [-123.128156515799, 49.279337027711]}",21,-123.128156515799, 49.279337027711
Statesman Investments Ltd,"{""type"": ""Point"", ""coordinates"": [-123.170387043689, 49.2638356235544]}",21,-123.170387043689, 49.2638356235544
Lochaven Holdings Ltd,"{""type"": ""Point"", ""coordinates"": [-123.078210303793, 49.2783026473419]}",21,-123.078210303793, 49.2783026473419
Anthony Boni & Charles Maddison,"{""type"": ""Point"", ""coordinates"": [-123.186514537831, 49.2641151667578]}",21,-123.186514537831, 49.2641151667578
Wendy Anne Baker (Wendy Baker),"{""type"": ""Point"", ""coordinates"": [-123.121573032359, 49.2811614292308]}",21,-123.121573032359, 49.2811614292308
Alan A Frydenlund (Alan Frydenlund),"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",21,-123.11972958074, 49.2861303368945
(Bing Thom),"{""type"": ""Point"", ""coordinates"": [-123.132699694754, 49.2763195650311]}",21,-123.132699694754, 49.2763195650311
David P Church Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.122490354875, 49.2848518559734]}",21,-123.122490354875, 49.2848518559734
Terrence E King Law Corporation,"{""type"": ""Point"", ""coordinates"": [-123.123371126996, 49.2863162415518]}",21,-123.123371126996, 49.2863162415518
(Geoff Belsher),"{""type"": ""Point"", ""coordinates"": [-123.11972958074, 49.2861303368945]}",21,-123.11972958074, 49.2861303368945
